,method,workers,N,delay,pi,delay_per_point
1257,threading,19,66700000,1.045802354812622,3.1419641379310344,1.567919572432717e-08
1258,multiprocessing,19,66700000,0.5338740348815918,3.1425339130434784,8.004108468989383e-09
1259,threading,20,66700000,1.0440654754638672,3.1416494752623687,1.565315555418092e-08
1260,multiprocessing,20,66700000,0.5403814315795898,3.141494452773613,8.10167063837466e-09
1261,threading,21,66700000,0.958704948425293,3.141352383808096,1.4373387532613088e-08
1262,multiprocessing,21,66700000,0.5273594856262207,3.141921139430285,7.90643906486088e-09
1263,threading,22,66700000,1.003843069076538,3.1410516341829084,1.505012097566024e-08
1264,multiprocessing,22,66700000,0.5174529552459717,3.1415485457271366,7.757915371004074e-09
1265,threading,23,66700000,1.1723535060882568,3.1414196101949026,1.7576514334156774e-08
1266,multiprocessing,23,66700000,0.5302207469940186,3.14056,7.949336536641957e-09
1267,threading,24,66700000,1.0341722965240479,3.1415227586206895,1.5504832031844794e-08
1268,multiprocessing,24,66700000,0.5140910148620605,3.1417273763118443,7.707511467197309e-09
1269,threading,25,66700000,1.0004291534423828,3.1415073463268364,1.499893783271938e-08
1270,multiprocessing,25,66700000,0.5290238857269287,3.141958020989505,7.931392589609125e-09
1271,threading,26,66700000,1.2389862537384033,3.141737511244378,1.8575506053049526e-08
1272,multiprocessing,26,66700000,0.5301592350006104,3.141355082458771,7.948414317850231e-09
1273,threading,27,66700000,1.2889487743377686,3.141367976011994,1.932456933040133e-08
1274,multiprocessing,27,66700000,0.5465073585510254,3.14275952023988,8.193513621454654e-09
1275,threading,28,66700000,1.2241685390472412,3.1418065967016493,1.8353351410003616e-08
1276,multiprocessing,28,66700000,0.571688175201416,3.1428929535232384,8.571037109466508e-09
1277,threading,29,66700000,0.9757504463195801,3.14171868065967,1.462894222368186e-08
1278,multiprocessing,29,66700000,0.5448899269104004,3.140968695652174,8.169264271520246e-09
1279,threading,30,66700000,1.0087623596191406,3.1416683658170914,1.512387345755833e-08
1280,multiprocessing,30,66700000,0.5523357391357422,3.1423412293853072,8.280895639216525e-09
1281,threading,1,77800000,2.143307685852051,3.1416649871465294,2.7548941977532787e-08
1282,multiprocessing,1,77800000,2.1612250804901123,3.1416464781491005,2.7779242679821494e-08
1283,sequential,1,77800000,2.118046283721924,3.1416464781491005,2.7224245292055575e-08
1284,threading,2,77800000,1.5453753471374512,3.141449768637532,1.986343633852765e-08
1285,multiprocessing,2,77800000,1.2631027698516846,3.141862210796915,1.623525411120417e-08
1286,threading,3,77800000,1.3889222145080566,3.1417220051413883,1.785247062349687e-08
1287,multiprocessing,3,77800000,0.916741132736206,3.1415208740359897,1.1783305048023215e-08
1288,threading,4,77800000,1.2808117866516113,3.141433059125964,1.6462876435110684e-08
1289,multiprocessing,4,77800000,0.7387876510620117,3.142052442159383,9.495985232159533e-09
1290,threading,5,77800000,1.2504186630249023,3.1419270437017994,1.607221931908615e-08
1291,multiprocessing,5,77800000,0.6526403427124023,3.1413498714652954,8.388693351059156e-09
1292,threading,6,77800000,1.2225990295410156,3.141496658097686,1.5714640482532336e-08
1293,multiprocessing,6,77800000,0.6004250049591064,3.1412541902313627,7.717545050888258e-09
1294,threading,7,77800000,1.1975762844085693,3.1415443701799486,1.53930113677194e-08
1295,multiprocessing,7,77800000,0.5634844303131104,3.141383341902314,7.24273046674949e-09
1296,threading,8,77800000,1.2206408977508545,3.141571002570694,1.5689471693455713e-08
1297,multiprocessing,8,77800000,0.5855963230133057,3.14185912596401,7.526945025877964e-09
1298,threading,9,77800000,1.2199130058288574,3.1414974807197944,1.568011575615498e-08
1299,multiprocessing,9,77800000,0.5680949687957764,3.141065706940874,7.301991886835172e-09
1300,threading,10,77800000,1.1956942081451416,3.141985244215938,1.5368820156107218e-08
1301,multiprocessing,10,77800000,0.5584709644317627,3.142691002570694,7.17829003125659e-09
1302,threading,11,77800000,1.2134332656860352,3.14188,1.5596828607789655e-08
1303,multiprocessing,11,77800000,0.5509324073791504,3.1405995372750644,7.081393411043064e-09
1304,threading,12,77800000,1.2417020797729492,3.141624010282776,1.5960180973945363e-08
1305,multiprocessing,12,77800000,0.5409281253814697,3.1419362467866323,6.952803668142284e-09
1306,threading,13,77800000,1.2005445957183838,3.1415544473007713,1.5431164469387967e-08
1307,multiprocessing,13,77800000,0.5600461959838867,3.1412705398457583,7.198537223443274e-09
1308,threading,14,77800000,1.2028460502624512,3.1416253470437017,1.5460746147332276e-08
1309,multiprocessing,14,77800000,0.5677790641784668,3.140015732647815,7.297931416175666e-09
1310,threading,15,77800000,1.187340497970581,3.1414311568123394,1.5261445989339088e-08
1311,multiprocessing,15,77800000,0.5754961967468262,3.1410755784061695,7.397123351501622e-09
1312,threading,16,77800000,1.1877150535583496,3.1412629820051414,1.5266260328513493e-08
1313,multiprocessing,16,77800000,0.5849113464355469,3.1429840616966582,7.518140699685693e-09
1314,threading,17,77800000,1.198889970779419,3.141553470437018,1.540989679665063e-08
1315,multiprocessing,17,77800000,0.5899467468261719,3.140959331619537,7.58286306974514e-09
1316,threading,18,77800000,1.2337839603424072,3.1417637532133678,1.5858405659928113e-08
1317,multiprocessing,18,77800000,0.5881030559539795,3.1428194344473006,7.559165243624415e-09
1318,threading,19,77800000,1.2065796852111816,3.141977789203085,1.5508736313768402e-08
1319,multiprocessing,19,77800000,0.583322286605835,3.1415127506426734,7.497715766141837e-09
1320,threading,20,77800000,1.1960439682006836,3.1415110025706943,1.5373315786641178e-08
1321,multiprocessing,20,77800000,0.5914590358734131,3.1418190231362466,7.60230123230608e-09
1322,threading,21,77800000,1.1602075099945068,3.1416158868894604,1.4912692930520654e-08
1323,multiprocessing,21,77800000,0.5977985858917236,3.1424227249357326,7.683786451050432e-09
1324,threading,22,77800000,1.2541849613189697,3.141490334190231,1.6120629322865934e-08
1325,multiprocessing,22,77800000,0.5967848300933838,3.142067146529563,7.670756170866116e-09
1326,threading,23,77800000,1.271972894668579,3.1417452442159384,1.6349265998310786e-08
1327,multiprocessing,23,77800000,0.5906174182891846,3.1399008740359897,7.591483525567925e-09
1328,threading,24,77800000,1.2469725608825684,3.14193383033419,1.6027924947076715e-08
1329,multiprocessing,24,77800000,0.5762083530426025,3.1412322879177377,7.40627703139592e-09
1330,threading,25,77800000,1.3313846588134766,3.141579434447301,1.7112913352358312e-08
1331,multiprocessing,25,77800000,0.5761151313781738,3.140974293059126,7.405078809488095e-09
1332,threading,26,77800000,1.2164385318756104,3.141418971722365,1.563545670791273e-08
1333,multiprocessing,26,77800000,0.5778810977935791,3.141099434447301,7.427777606601274e-09
1334,threading,27,77800000,1.384199857711792,3.1420349614395886,1.7791771950023033e-08
1335,multiprocessing,27,77800000,0.5765085220336914,3.140416503856041,7.41013524464899e-09
1336,threading,28,77800000,1.4140772819519043,3.1414225706940875,1.8175800539227563e-08
1337,multiprocessing,28,77800000,0.5847930908203125,3.142112493573265,7.516620704631265e-09
1338,threading,29,77800000,1.2227258682250977,3.1416954755784063,1.571627079980845e-08
1339,multiprocessing,29,77800000,0.6017227172851562,3.141378406169666,7.734225157906892e-09
1340,threading,30,77800000,1.2852272987365723,3.141775938303342,1.6519631089159025e-08
1341,multiprocessing,30,77800000,0.6042687892913818,3.142084318766067,7.766951019169433e-09
1342,threading,1,77800000,2.1198630332946777,3.141735115681234,2.7247596828980432e-08
1343,multiprocessing,1,77800000,2.189981698989868,3.141841850899743,2.8148865025576712e-08
1344,sequential,1,77800000,2.130688190460205,3.141841850899743,2.7386737666583614e-08
1345,threading,2,77800000,1.5523681640625,3.14165676092545,1.9953318304145244e-08
1346,multiprocessing,2,77800000,1.2118055820465088,3.141701079691517,1.5575907224248184e-08
1347,threading,3,77800000,1.374072551727295,3.1416845758354754,1.7661600921944665e-08
1348,multiprocessing,3,77800000,0.9076247215270996,3.142236555269923,1.1666127526055265e-08
1349,threading,4,77800000,1.289048433303833,3.1417439588688945,1.656874592935518e-08
1350,multiprocessing,4,77800000,0.7307355403900146,3.1420378406169664,9.392487665681422e-09
1351,threading,5,77800000,1.2642104625701904,3.1418759897172235,1.6249491806814787e-08
1352,multiprocessing,5,77800000,0.646120548248291,3.141512082262211,8.304891365659268e-09
1353,threading,6,77800000,1.2022509574890137,3.141553264781491,1.5453097139961614e-08
1354,multiprocessing,6,77800000,0.6076056957244873,3.1416666323907454,7.809841847358449e-09
1355,threading,7,77800000,1.1894195079803467,3.14163676092545,1.5288168483037874e-08
1356,multiprocessing,7,77800000,0.5935227870941162,3.140894241645244,7.628827597610748e-09
1357,threading,8,77800000,1.2134482860565186,3.1417480205655526,1.5597021671677616e-08
1358,multiprocessing,8,77800000,0.5860722064971924,3.141949203084833,7.533061780169568e-09
1359,threading,9,77800000,1.1749224662780762,3.1417706426735217,1.5101831186093523e-08
1360,multiprocessing,9,77800000,0.5594587326049805,3.141095784061697,7.190986280269672e-09
1361,threading,10,77800000,1.2095882892608643,3.1415441131105397,1.554740731697769e-08
1362,multiprocessing,10,77800000,0.563800573348999,3.142217994858612,7.246794001915155e-09
1363,threading,11,77800000,1.1870498657226562,3.1415543444730076,1.5257710356332342e-08
1364,multiprocessing,11,77800000,0.5703508853912354,3.1419308483290487,7.3309882441032825e-09
1365,threading,12,77800000,1.1737282276153564,3.141580205655527,1.5086481074747512e-08
1366,multiprocessing,12,77800000,0.552931547164917,3.139783033419023,7.107089295178882e-09
1367,threading,13,77800000,1.1836681365966797,3.1413422107969153,1.52142434009856e-08
1368,multiprocessing,13,77800000,0.5580272674560547,3.142347969151671,7.1725869852963325e-09
1369,threading,14,77800000,1.1794037818908691,3.141587969151671,1.5159431643841504e-08
1370,multiprocessing,14,77800000,0.5558154582977295,3.141612236503856,7.144157561667474e-09
1371,threading,15,77800000,1.168471097946167,3.1417274035989715,1.5018908713961015e-08
1372,multiprocessing,15,77800000,0.5732777118682861,3.141289203084833,7.368608121700336e-09
1373,threading,16,77800000,1.1908202171325684,3.1414282776349616,1.5306172456716817e-08
1374,multiprocessing,16,77800000,0.5709240436553955,3.1415864267352185,7.338355316907397e-09
1375,threading,17,77800000,1.163346290588379,3.1416031362467867,1.4953037154092274e-08
1376,multiprocessing,17,77800000,0.5918021202087402,3.1406097172236502,7.606711056667613e-09
1377,threading,18,77800000,1.2098724842071533,3.1414904884318764,1.5551060208318165e-08
1378,multiprocessing,18,77800000,0.5871832370758057,3.143082262210797,7.547342378866397e-09
1379,threading,19,77800000,1.154038429260254,3.1417527506426737,1.4833398833679356e-08
1380,multiprocessing,19,77800000,0.6046030521392822,3.1420168123393317,7.771247456803113e-09
1381,threading,20,77800000,1.2105414867401123,3.141780565552699,1.5559659212597844e-08
1382,multiprocessing,20,77800000,0.5944101810455322,3.1415331619537277,7.640233689531263e-09
1383,threading,21,77800000,1.2106690406799316,3.141155269922879,1.5561298723392437e-08
1384,multiprocessing,21,77800000,0.5878283977508545,3.1408334190231364,7.555634932530263e-09
1385,threading,22,77800000,1.1612260341644287,3.1415104884318765,1.4925784500828133e-08
1386,multiprocessing,22,77800000,0.5791265964508057,3.142650796915167,7.443786586771281e-09
1387,threading,23,77800000,1.2328791618347168,3.1415686375321337,1.5846775859058056e-08
1388,multiprocessing,23,77800000,0.5881826877593994,3.1423557840616967,7.560188788681226e-09
1389,threading,24,77800000,1.2410821914672852,3.141952853470437,1.5952213257934256e-08
1390,multiprocessing,24,77800000,0.5721180438995361,3.1410842159383034,7.353702363747251e-09
1391,threading,25,77800000,1.2479071617126465,3.1414883804627247,1.6039937811216536e-08
1392,multiprocessing,25,77800000,0.5710904598236084,3.1415822622107967,7.340494342205764e-09
1393,threading,26,77800000,1.2588937282562256,3.141861850899743,1.618115331948876e-08
1394,multiprocessing,26,77800000,0.5719125270843506,3.1419576349614395,7.351060759438953e-09
1395,threading,27,77800000,1.3115315437316895,3.1417247814910025,1.6857731924571844e-08
1396,multiprocessing,27,77800000,0.5846467018127441,3.1420614910025706,7.514739097850182e-09
1397,threading,28,77800000,1.3485493659973145,3.141651825192802,1.733353940870584e-08
1398,multiprocessing,28,77800000,0.5853047370910645,3.141248740359897,7.523197134846587e-09
1399,threading,29,77800000,1.376981496810913,3.1417697172236503,1.769899096157986e-08
1400,multiprocessing,29,77800000,0.6123292446136475,3.1404435475578407,7.870555843363078e-09
1401,threading,30,77800000,1.4243035316467285,3.141370179948586,1.8307243337361548e-08
1402,multiprocessing,30,77800000,0.6072006225585938,3.141638560411311,7.804635251395806e-09
1403,threading,1,77800000,2.14572811126709,3.1415032904884317,2.7580052844049998e-08
1404,multiprocessing,1,77800000,2.18143892288208,3.141687146529563,2.8039060705425195e-08
1405,sequential,1,77800000,2.128519296646118,3.141687146529563,2.7358859854063217e-08
1406,threading,2,77800000,1.547680377960205,3.141468586118252,1.989306398406433e-08
1407,multiprocessing,2,77800000,1.226546049118042,3.141888740359897,1.5765373381979975e-08
1408,threading,3,77800000,1.3825109004974365,3.141751876606684,1.7770062988398927e-08
1409,multiprocessing,3,77800000,0.907952070236206,3.1417912596401028,1.167033509301036e-08
1410,threading,4,77800000,1.274994134902954,3.1415839074550127,1.6388099420346452e-08
1411,multiprocessing,4,77800000,0.7544381618499756,3.1417464267352186,9.697148609896859e-09
1412,threading,5,77800000,1.2589902877807617,3.141801439588689,1.6182394444482798e-08
1413,multiprocessing,5,77800000,0.6877849102020264,3.1419511568123393,8.840423010308822e-09
1414,threading,6,77800000,1.202294111251831,3.1414412853470437,1.5453651815576233e-08
1415,multiprocessing,6,77800000,0.6267693042755127,3.1403441645244214,8.056160723335638e-09
1416,threading,7,77800000,1.2162230014801025,3.1415532133676094,1.563268639434579e-08
1417,multiprocessing,7,77800000,0.5709171295166016,3.1411353727506426,7.3382664462288115e-09
1418,threading,8,77800000,1.1898152828216553,3.141440205655527,1.5293255563260352e-08
1419,multiprocessing,8,77800000,0.5743231773376465,3.14165264781491,7.382045981203682e-09
1420,threading,9,77800000,1.1872284412384033,3.141716143958869,1.526000567144477e-08
1421,multiprocessing,9,77800000,0.5593898296356201,3.142299331619537,7.190100637989976e-09
1422,threading,10,77800000,1.1952648162841797,3.1415647814910024,1.536330098051645e-08
1423,multiprocessing,10,77800000,0.5675499439239502,3.141022622107969,7.294986425757714e-09
1424,threading,11,77800000,1.2023401260375977,3.1415352699228793,1.545424326526475e-08
1425,multiprocessing,11,77800000,0.563828706741333,3.1419370694087405,7.2471556136418125e-09
1426,threading,12,77800000,1.223160743713379,3.1417988688946017,1.572186045904086e-08
1427,multiprocessing,12,77800000,0.5578029155731201,3.1409164010282775,7.169703285001544e-09
1428,threading,13,77800000,1.2157340049743652,3.141579177377892,1.562640109221549e-08
1429,multiprocessing,13,77800000,0.5542888641357422,3.141676915167095,7.124535528737046e-09
1430,threading,14,77800000,1.169989824295044,3.1416297172236503,1.5038429618188226e-08
1431,multiprocessing,14,77800000,0.5705916881561279,3.140676503856041,7.334083395322981e-09
1432,threading,15,77800000,1.2153122425079346,3.1418270437017997,1.5620979980821783e-08
1433,multiprocessing,15,77800000,0.5807209014892578,3.142734447300771,7.464278939450615e-09
1434,threading,16,77800000,1.1728570461273193,3.141451053984576,1.507528336924575e-08
1435,multiprocessing,16,77800000,0.5733213424682617,3.1432884318766066,7.369168926327272e-09
1436,threading,17,77800000,1.2360882759094238,3.141781079691517,1.588802411194632e-08
1437,multiprocessing,17,77800000,0.5886650085449219,3.14268293059126,7.566388284639098e-09
1438,threading,18,77800000,1.199512004852295,3.1414386118251927,1.541789209321716e-08
1439,multiprocessing,18,77800000,0.588911771774292,3.140634447300771,7.569560048512751e-09
1440,threading,19,77800000,1.1198866367340088,3.1414384575835475,1.4394429778072093e-08
1441,multiprocessing,19,77800000,0.5890309810638428,3.1407937789203086,7.57109230159181e-09
1442,threading,20,77800000,1.136169672012329,3.14164118251928,1.4603723290646904e-08
1443,multiprocessing,20,77800000,0.5925869941711426,3.1409994858611827,7.616799410940135e-09
1444,threading,21,77800000,1.2150135040283203,3.1418042159383033,1.561714015460566e-08
1445,multiprocessing,21,77800000,0.5908448696136475,3.1417220051413883,7.594407064442769e-09
1446,threading,22,77800000,1.12823486328125,3.141421491002571,1.4501733461198586e-08
1447,multiprocessing,22,77800000,0.5916218757629395,3.139981388174807,7.604394290012075e-09
1448,threading,23,77800000,1.2933876514434814,3.1417783033419022,1.6624519941432923e-08
1449,multiprocessing,23,77800000,0.582674503326416,3.1420270437017996,7.489389502910232e-09
1450,threading,24,77800000,1.3303461074829102,3.1415753213367608,1.709956436353355e-08
1451,multiprocessing,24,77800000,0.614652156829834,3.141202673521851,7.900413326861619e-09
1452,threading,25,77800000,1.3181583881378174,3.141780565552699,1.6942909873236728e-08
1453,multiprocessing,25,77800000,0.5732367038726807,3.1408110539845757,7.3680810266411395e-09
1454,threading,26,77800000,1.309173822402954,3.1415521850899744,1.682742702317422e-08
1455,multiprocessing,26,77800000,0.5916500091552734,3.140586118251928,7.604755901738733e-09
1456,threading,27,77800000,1.4083349704742432,3.141648791773779,1.8101991908409295e-08
1457,multiprocessing,27,77800000,0.5771205425262451,3.141349357326478,7.4180018319568785e-09
1458,threading,28,77800000,1.345496654510498,3.1416937789203083,1.72943014718573e-08
1459,multiprocessing,28,77800000,0.6138916015625,3.1428740359897174,7.890637552217223e-09
1460,threading,29,77800000,1.4762535095214844,3.1417150128534703,1.8974980842178462e-08
1461,multiprocessing,29,77800000,0.6301336288452148,3.1401811311053986,8.09940396973284e-09
1462,threading,30,77800000,1.4124538898468018,3.1412755784061694,1.8154934316796938e-08
1463,multiprocessing,30,77800000,0.607799768447876,3.1418205655526994,7.812336355371156e-09
1464,threading,1,88900000,2.433745861053467,3.1416585826771652,2.7376218909487816e-08
1465,multiprocessing,1,88900000,2.4843947887420654,3.141662587176603,2.7945948129832007e-08
1466,sequential,1,88900000,2.4267611503601074,3.141662587176603,2.7297650735209307e-08
1467,threading,2,88900000,1.774892807006836,3.1416683914510686,1.9965048447770934e-08
1468,multiprocessing,2,88900000,1.3672208786010742,3.141788886389201,1.537931247020331e-08
1469,threading,3,88900000,1.5899074077606201,3.141625421822272,1.7884222809455794e-08
1470,multiprocessing,3,88900000,1.0297918319702148,3.1414687964004497,1.158371014589668e-08
1471,threading,4,88900000,1.4971115589141846,3.141538762654668,1.68403999877861e-08
1472,multiprocessing,4,88900000,0.8340835571289062,3.1416916085489315,9.382267234295909e-09
1473,threading,5,88900000,1.39268159866333,3.1416979077615297,1.5665709771241057e-08
1474,multiprocessing,5,88900000,0.7264108657836914,3.141621372328459,8.171100852459971e-09
1475,threading,6,88900000,1.432553768157959,3.141705106861642,1.6114215614825185e-08
1476,multiprocessing,6,88900000,0.6945130825042725,3.1411507761529807,7.812295641217913e-09
1477,threading,7,88900000,1.3481054306030273,3.1415234195725534,1.5164290557964312e-08
1478,multiprocessing,7,88900000,0.6532750129699707,3.1413448818897636,7.348425342744327e-09
1479,threading,8,88900000,1.336956262588501,3.141692418447694,1.5038878094358842e-08
1480,multiprocessing,8,88900000,0.6457345485687256,3.140974578177728,7.263605720683078e-09
1481,threading,9,88900000,1.361485481262207,3.1414897637795276,1.531479731453551e-08
1482,multiprocessing,9,88900000,0.630683183670044,3.1406865691788526,7.094299028909381e-09
1483,threading,10,88900000,1.3396861553192139,3.1413867266591677,1.5069585549147512e-08
1484,multiprocessing,10,88900000,0.6276419162750244,3.141944206974128,7.060089046963154e-09
1485,threading,11,88900000,1.3616249561309814,3.1416885939257595,1.5316366210697203e-08
1486,multiprocessing,11,88900000,0.6269211769104004,3.141235725534308,7.051981742524189e-09
1487,threading,12,88900000,1.3277039527893066,3.1419543757030373,1.4934802618552382e-08
1488,multiprocessing,12,88900000,0.6178860664367676,3.1420092688413948,6.950349453731919e-09
1489,threading,13,88900000,1.3944759368896484,3.1416926434195727,1.568589355331438e-08
1490,multiprocessing,13,88900000,0.6295664310455322,3.140604049493813,7.0817371321207226e-09
1491,threading,14,88900000,1.3377354145050049,3.1416576377952756,1.504764245787407e-08
1492,multiprocessing,14,88900000,0.6258912086486816,3.141927559055118,7.040396047791694e-09
1493,threading,15,88900000,1.331282615661621,3.141772238470191,1.497505754400024e-08
1494,multiprocessing,15,88900000,0.6360340118408203,3.142182452193476,7.1544883221689575e-09
1495,threading,16,88900000,1.3762922286987305,3.141741507311586,1.548135240381024e-08
1496,multiprocessing,16,88900000,0.6409885883331299,3.1419421372328458,7.2102203412050605e-09
1497,threading,17,88900000,1.3427481651306152,3.141466726659168,1.5104028854112657e-08
1498,multiprocessing,17,88900000,0.6554722785949707,3.140939887514061,7.373141491506982e-09
1499,threading,18,88900000,1.3491435050964355,3.1416979977502812,1.517596743640535e-08
1500,multiprocessing,18,88900000,0.6529033184051514,3.1405258042744655,7.344244301520263e-09
1501,threading,19,88900000,1.352583885192871,3.141433160854893,1.5214666875060417e-08
1502,multiprocessing,19,88900000,0.6789352893829346,3.1423931158605174,7.637067372136496e-09
1503,threading,20,88900000,1.3581304550170898,3.1417237345331834,1.5277057986693923e-08
1504,multiprocessing,20,88900000,0.6717355251312256,3.140696512935883,7.556080147707824e-09
1505,threading,21,88900000,1.4203784465789795,3.1413393475815523,1.597726036646771e-08
1506,multiprocessing,21,88900000,0.699758768081665,3.142511811023622,7.871302228140215e-09
1507,threading,22,88900000,1.305433988571167,3.1416381552305963,1.4684296834321338e-08
1508,multiprocessing,22,88900000,0.6506118774414062,3.143835140607424,7.318468812614243e-09
1509,threading,23,88900000,1.2939047813415527,3.1417533858267714,1.455460946390948e-08
1510,multiprocessing,23,88900000,0.6452851295471191,3.142798650168729,7.258550388606515e-09
1511,threading,24,88900000,1.3394322395324707,3.141550506186727,1.5066729353571098e-08
1512,multiprocessing,24,88900000,0.6505722999572754,3.141443959505062,7.318023621566652e-09
1513,threading,25,88900000,1.4236979484558105,3.1412049043869517,1.601460009511598e-08
1514,multiprocessing,25,88900000,0.6422233581542969,3.1414735658042745,7.2241097655151506e-09
1515,threading,26,88900000,1.363584041595459,3.1415355680539934,1.5338403167552968e-08
1516,multiprocessing,26,88900000,0.6533536911010742,3.1403297187851518,7.349310361091948e-09
1517,threading,27,88900000,1.4943373203277588,3.1419159505061867,1.6809193704474226e-08
1518,multiprocessing,27,88900000,0.664989709854126,3.142005489313836,7.480199210957548e-09
1519,threading,28,88900000,1.4191460609436035,3.141461237345332,1.5963397760895427e-08
1520,multiprocessing,28,88900000,0.6622049808502197,3.14119937007874,7.448874925199322e-09
1521,threading,29,88900000,1.485973834991455,3.141425736782902,1.6715116254122105e-08
1522,multiprocessing,29,88900000,0.658344030380249,3.139776827896513,7.405444661195152e-09
1523,threading,30,88900000,1.5550127029418945,3.141273745781777,1.7491706444790716e-08
1524,multiprocessing,30,88900000,0.6603913307189941,3.1411356580427445,7.428473911349765e-09
1525,threading,1,88900000,2.4320147037506104,3.1416317660292465,2.735674582396637e-08
1526,multiprocessing,1,88900000,2.495203971862793,3.1416414398200225,2.8067536241426242e-08
1527,sequential,1,88900000,2.4357945919036865,3.1416414398200225,2.739926425088511e-08
1528,threading,2,88900000,1.7743821144104004,3.1415876265466816,1.9959303874132738e-08
1529,multiprocessing,2,88900000,1.389519214630127,3.141313655793026,1.5630137397414252e-08
1530,threading,3,88900000,1.5518488883972168,3.1414300562429696,1.7456117979721223e-08
1531,multiprocessing,3,88900000,1.013453722000122,3.1413691788526434,1.1399929381328707e-08
1532,threading,4,88900000,1.4727411270141602,3.1417402024746908,1.6566266895547358e-08
1533,multiprocessing,4,88900000,0.8657941818237305,3.141714285714286,9.73896717462014e-09
1534,threading,5,88900000,1.439378261566162,3.1414957480314962,1.6190981569923084e-08
1535,multiprocessing,5,88900000,0.7545695304870605,3.1421199100112487,8.487846237199781e-09
1536,threading,6,88900000,1.3693537712097168,3.1416662317210347,1.5403304513045183e-08
1537,multiprocessing,6,88900000,0.6949014663696289,3.141833520809899,7.816664413606625e-09
1538,threading,7,88900000,1.3730125427246094,3.141643464566929,1.5444460548083346e-08
1539,multiprocessing,7,88900000,0.651789665222168,3.1418214173228347,7.331717269090754e-09
1540,threading,8,88900000,1.3813393115997314,3.1417874915635546,1.5538124989873245e-08
1541,multiprocessing,8,88900000,0.6481368541717529,3.141963014623172,7.290628280897109e-09
1542,threading,9,88900000,1.3433351516723633,3.1415803824521933,1.5110631627360667e-08
1543,multiprocessing,9,88900000,0.6388113498687744,3.1414547581552306,7.185729469839982e-09
1544,threading,10,88900000,1.3642191886901855,3.141428751406074,1.5345547679304676e-08
1545,multiprocessing,10,88900000,0.6274070739746094,3.1422308211473564,7.057447401289194e-09
1546,threading,11,88900000,1.3431339263916016,3.141715905511811,1.5108368125889782e-08
1547,multiprocessing,11,88900000,0.6300890445709229,3.1413886614173228,7.087615799447951e-09
1548,threading,12,88900000,1.3488056659698486,3.141355725534308,1.517216722125814e-08
1549,multiprocessing,12,88900000,0.6396169662475586,3.141619977502812,7.194791521344866e-09
1550,threading,13,88900000,1.3344252109527588,3.141697412823397,1.5010407322303247e-08
1551,multiprocessing,13,88900000,0.6217288970947266,3.141256827896513,6.993575895328757e-09
1552,threading,14,88900000,1.327195405960083,3.1413680989876265,1.492908218177821e-08
1553,multiprocessing,14,88900000,0.6392815113067627,3.1424037795275592,7.1910181249354634e-09
1554,threading,15,88900000,1.363837718963623,3.141503622047244,1.5341256681255603e-08
1555,multiprocessing,15,88900000,0.6409852504730225,3.142316085489314,7.210182794972131e-09
1556,threading,16,88900000,1.3399381637573242,3.141585556805399,1.507242028973368e-08
1557,multiprocessing,16,88900000,0.6547434329986572,3.1418795050618673,7.364943003359474e-09
1558,threading,17,88900000,1.3416903018951416,3.141296512935883,1.5092129380147826e-08
1559,multiprocessing,17,88900000,0.6419565677642822,3.1413537007874015,7.221108748754581e-09
1560,threading,18,88900000,1.349963903427124,3.141695298087739,1.5185195764084635e-08
1561,multiprocessing,18,88900000,0.6471359729766846,3.1415908211473567,7.279369774765856e-09
1562,threading,19,88900000,1.327829360961914,3.1410821597300336,1.4936213284161012e-08
1563,multiprocessing,19,88900000,0.666043758392334,3.1408184026996624,7.49205577494189e-09
1564,threading,20,88900000,1.336714267730713,3.141352440944882,1.5036155992471462e-08
1565,multiprocessing,20,88900000,0.6745471954345703,3.1413102362204723,7.587707485203265e-09
1566,threading,21,88900000,1.3452832698822021,3.1417215298087737,1.513254521802252e-08
1567,multiprocessing,21,88900000,0.6980624198913574,3.1404670866141733,7.852220696190748e-09
1568,threading,22,88900000,1.420105218887329,3.1414085489313837,1.5974186939115065e-08
1569,multiprocessing,22,88900000,0.6655235290527344,3.1399102812148483,7.486203926352468e-09
1570,threading,23,88900000,1.3658397197723389,3.1415900562429697,1.536377637539189e-08
1571,multiprocessing,23,88900000,0.6624376773834229,3.1406140382452192,7.451492434009256e-09
1572,threading,24,88900000,1.3362326622009277,3.141597120359955,1.5030738607434508e-08
1573,multiprocessing,24,88900000,0.6744961738586426,3.140770123734533,7.587133564214203e-09
1574,threading,25,88900000,1.429621696472168,3.141374083239595,1.6081233931070506e-08
1575,multiprocessing,25,88900000,0.6554710865020752,3.1407120359955005,7.373128082138079e-09
1576,threading,26,88900000,1.389641284942627,3.141695118110236,1.5631510516789955e-08
1577,multiprocessing,26,88900000,0.640965461730957,3.140753205849269,7.209960199448335e-09
1578,threading,27,88900000,1.4452075958251953,3.1413141957255344,1.6256553383860463e-08
1579,multiprocessing,27,88900000,0.6441154479980469,3.1413312485939255,7.2453931158385476e-09
1580,threading,28,88900000,1.3996384143829346,3.1415911361079867,1.574396416628723e-08
1581,multiprocessing,28,88900000,0.6531884670257568,3.1403691338582678,7.347451822561944e-09
1582,threading,29,88900000,1.3770005702972412,3.1414709561304837,1.5489320250812613e-08
1583,multiprocessing,29,88900000,0.6545019149780273,3.1421333633295836,7.362226265219655e-09
