,method,workers,N,delay,pi,delay_per_point
398,multiprocessing,16,22300000,0.37786197662353516,3.0606368028330073,1.6944483256660768e-08
399,threading,17,22300000,16.669037342071533,3.0607874759507614,7.47490463770024e-07
400,multiprocessing,17,22300000,0.40794992446899414,3.060773282081279,1.8293718586053547e-08
401,threading,18,22300000,16.28581213951111,3.06099516371474,7.303054771081214e-07
402,multiprocessing,18,22300000,0.3470611572265625,3.060495886605712,1.5563280593119394e-08
403,threading,19,22300000,16.2065327167511,3.060631737844056,7.267503460426502e-07
404,multiprocessing,19,22300000,0.5600423812866211,3.0606486622366504,2.5114008129444894e-08
405,threading,20,22300000,16.374929189682007,3.0606879305532737,7.343017573848433e-07
406,multiprocessing,20,22300000,0.592156171798706,3.060739113070365,2.655408842146664e-08
407,threading,21,22300000,16.184683799743652,3.060551310799143,7.25770573979536e-07
408,multiprocessing,21,22300000,0.5340926647186279,3.060859458971216,2.3950343709355513e-08
409,threading,22,22300000,16.207077741622925,3.060823126381518,7.267747866198621e-07
410,multiprocessing,22,22300000,0.5193154811859131,3.0609319731690516,2.3287689739278614e-08
411,threading,23,22300000,16.071736335754395,3.0610971744392033,7.207056652804661e-07
412,multiprocessing,23,22300000,0.5003485679626465,3.0607547635639842,2.2437155514020022e-08
413,threading,24,22300000,16.39202642440796,3.0609766349559235,7.350684495250206e-07
414,multiprocessing,24,22300000,0.48801088333129883,3.061322637597789,2.188389611351116e-08
415,threading,25,22300000,16.118597269058228,3.0609438212780735,7.228070524241358e-07
416,multiprocessing,25,22300000,0.4740579128265381,3.0603974498411097,2.1258202368903054e-08
417,threading,26,22300000,16.22687816619873,3.0607656766979088,7.276626980358175e-07
418,multiprocessing,26,22300000,0.4735257625579834,3.0606581554764314,2.123433912816069e-08
419,threading,27,22300000,15.934852600097656,3.0611553500414916,7.145673811702985e-07
420,multiprocessing,27,22300000,0.4578368663787842,3.0606691523448046,2.053080118290512e-08
421,threading,28,22300000,16.43386960029602,3.0602964675811783,7.369448251253821e-07
422,multiprocessing,28,22300000,0.45432496070861816,3.0605378572914304,2.037331662370485e-08
423,threading,29,22300000,16.343270540237427,3.061108769292899,7.328820870061626e-07
424,multiprocessing,29,22300000,0.4299330711364746,3.0609836799341776,1.9279509916433838e-08
425,threading,30,22300000,16.40207552909851,3.0602949554776693,7.355190820223548e-07
426,multiprocessing,30,22300000,0.4269571304321289,3.0607347535821434,1.9146059660633584e-08
427,threading,1,22300000,4.389659404754639,3.0606396523122825,1.968457132176968e-07
428,multiprocessing,1,22300000,4.447846412658691,3.060385759530033,1.9945499608334939e-07
429,sequential,1,22300000,4.351904630661011,3.060980280151508,1.9515267402067312e-07
430,threading,2,22300000,16.342976093292236,3.0607516993628194,7.328688831072751e-07
431,multiprocessing,2,22300000,2.2897558212280273,3.0606730205295394,1.0267963323892499e-07
432,threading,3,22300000,15.760385274887085,3.061092183588142,7.067437342998692e-07
433,multiprocessing,3,22300000,1.6023945808410645,3.0607575233915054,7.185625923054101e-08
434,threading,4,22300000,16.412993907928467,3.0608373598772687,7.360086954228012e-07
435,multiprocessing,4,22300000,1.2455368041992188,3.060956456740728,5.585366834974075e-08
436,threading,5,22300000,16.43397545814514,3.0606178147962266,7.369495721141319e-07
437,multiprocessing,5,22300000,1.0185997486114502,3.060656529882415,4.567711877181391e-08
438,threading,6,22300000,15.763884782791138,3.0605070058033337,7.069006629054322e-07
439,multiprocessing,6,22300000,0.8365519046783447,3.0613948966023137,3.7513538326383175e-08
440,threading,7,22300000,16.04557728767395,3.060618290147875,7.195326137970381e-07
441,multiprocessing,7,22300000,0.7251925468444824,3.0605395374406146,3.251984514997679e-08
442,threading,8,22300000,16.220393419265747,3.060632948798587,7.273719022092263e-07
443,multiprocessing,8,22300000,0.6565911769866943,3.060894084266034,2.9443550537519926e-08
444,threading,9,22300000,16.15319275856018,3.0605667761819264,7.243584196663758e-07
445,multiprocessing,9,22300000,0.595569372177124,3.06077603268843,2.670714673440018e-08
446,threading,10,22300000,16.370943307876587,3.0607665459364326,7.341230182904299e-07
447,multiprocessing,10,22300000,0.5267999172210693,3.060951061524772,2.3623314673590554e-08
448,threading,11,22300000,15.235154867172241,3.0612331731088847,6.831908012184862e-07
449,multiprocessing,11,22300000,0.5122265815734863,3.0609413410106834,2.29698018642819e-08
450,threading,12,22300000,16.376526355743408,3.06085497692339,7.343733791813187e-07
451,multiprocessing,12,22300000,0.4845881462097168,3.0609895413146284,2.1730410143933488e-08
452,threading,13,22300000,16.39180874824524,3.06073152575916,7.350586882621184e-07
453,multiprocessing,13,22300000,0.4706447124481201,3.0606443179944343,2.110514405596951e-08
454,threading,14,22300000,16.319510459899902,3.0609037475989282,7.318166125515651e-07
455,multiprocessing,14,22300000,0.5085809230804443,3.060689070264621,2.2806319420647727e-08
456,threading,15,22300000,16.40510845184326,3.0610983544039025,7.356550875266037e-07
457,multiprocessing,15,22300000,0.409482479095459,3.0606363846953375,1.8362443008764976e-08
458,threading,16,22300000,16.330581188201904,3.0606798981984347,7.323130577669015e-07
459,multiprocessing,16,22300000,0.37693214416503906,3.060417302568543,1.6902786733858255e-08
460,threading,17,22300000,16.09798526763916,3.0609052088557833,7.21882747427765e-07
461,multiprocessing,17,22300000,0.3629791736602783,3.0605425400417863,1.627709298925015e-08
462,threading,18,22300000,16.13368511199951,3.0607811918346566,7.234836373093952e-07
463,multiprocessing,18,22300000,0.35004448890686035,3.0604159556609445,1.569706228281885e-08
464,threading,19,22300000,16.365333080291748,3.0608074743196956,7.338714385781053e-07
465,multiprocessing,19,22300000,0.5623204708099365,3.0607555184331083,2.5216164610311056e-08
466,threading,20,22300000,16.220855712890625,3.061248885140693,7.273926328650505e-07
467,multiprocessing,20,22300000,0.5491030216217041,3.0608560829078884,2.462345388438135e-08
468,threading,21,22300000,16.139596939086914,3.060963405308115,7.237487416630904e-07
469,multiprocessing,21,22300000,0.532623291015625,3.061149875195268,2.3884452511911435e-08
470,threading,22,22300000,16.25772213935852,3.0609245977847572,7.290458358456735e-07
471,multiprocessing,22,22300000,0.547839879989624,3.0610944719405686,2.4566810761866547e-08
472,threading,23,22300000,15.939486026763916,3.060513179419858,7.147751581508482e-07
473,multiprocessing,23,22300000,0.521552324295044,3.06054439408054,2.338799660515892e-08
474,threading,24,22300000,16.310240507125854,3.060564906204951,7.314009196020562e-07
475,multiprocessing,24,22300000,0.49623775482177734,3.061035352592567,2.2252814117568492e-08
476,threading,25,22300000,16.357247352600098,3.060807696869396,7.33508849892381e-07
477,multiprocessing,25,22300000,0.47113037109375,3.061169768914325,2.1126922470571747e-08
478,threading,26,22300000,16.368464469909668,3.0604662289218663,7.340118596372048e-07
479,multiprocessing,26,22300000,0.482358455657959,3.060879468991363,2.1630424020536276e-08
480,threading,27,22300000,16.406705617904663,3.060827614273766,7.35726709323079e-07
481,multiprocessing,27,22300000,0.4537980556488037,3.0609230719002034,2.0349688594116758e-08
482,threading,28,22300000,16.262303352355957,3.060857247313663,7.292512714060967e-07
483,multiprocessing,28,22300000,0.4596989154815674,3.0608011666184485,2.0614301142671184e-08
484,threading,29,22300000,16.32248878479004,3.0607053776563857,7.319501697215264e-07
485,multiprocessing,29,22300000,0.4321615695953369,3.060689512812693,1.9379442582750535e-08
486,threading,30,22300000,16.256104469299316,3.060835943665478,7.289732945874133e-07
487,multiprocessing,30,22300000,0.4285602569580078,3.0611031327123985,1.921794874251156e-08
488,threading,1,22300000,4.415537118911743,3.0605875679428647,1.98006148830123e-07
489,multiprocessing,1,22300000,4.429966449737549,3.0607168455842935,1.9865320402410534e-07
490,sequential,1,22300000,4.379995822906494,3.0607537489432644,1.9641236874020154e-07
491,threading,2,22300000,16.26869773864746,3.060792674076449,7.295380151859848e-07
492,multiprocessing,2,22300000,2.2973732948303223,3.0606527597793782,1.0302122398342252e-07
493,threading,3,22300000,16.072083473205566,3.0607511365705964,7.207212319823123e-07
494,multiprocessing,3,22300000,1.6072125434875488,3.061017510135628,7.207231136715465e-08
495,threading,4,22300000,16.331862688064575,3.060742773823865,7.323705241284563e-07
496,multiprocessing,4,22300000,1.2408788204193115,3.0609129196070537,5.564479015333236e-08
497,threading,5,22300000,16.37114405632019,3.060894647225688,7.341320204627888e-07
498,multiprocessing,5,22300000,1.00856614112854,3.0607812789573923,4.5227181216526457e-08
499,threading,6,22300000,16.25940227508545,3.0614739742167716,7.291211782549529e-07
500,multiprocessing,6,22300000,0.8467261791229248,3.0607782237728167,3.796978381717152e-08
501,threading,7,22300000,16.08287239074707,3.060652961040997,7.212050399438148e-07
502,multiprocessing,7,22300000,0.734591007232666,3.060482322018397,3.294130077276529e-08
503,threading,8,22300000,16.29655122756958,3.0607793601333912,7.307870505636583e-07
504,multiprocessing,8,22300000,0.6351308822631836,3.0602165817780467,2.8481205482653973e-08
505,threading,9,22300000,16.00901174545288,3.060589837939941,7.178929033835373e-07
506,multiprocessing,9,22300000,0.5714690685272217,3.06054579092397,2.5626415629023393e-08
507,threading,10,22300000,16.339179039001465,3.060479545712662,7.326986116144155e-07
508,multiprocessing,10,22300000,0.5239746570587158,3.060728506490943,2.3496621392767527e-08
509,threading,11,22300000,16.322349309921265,3.0610245450545825,7.319439152431061e-07
510,multiprocessing,11,22300000,0.5203301906585693,3.0610648288793563,2.3333192406213873e-08
511,threading,12,22300000,16.26161766052246,3.0607218112064416,7.292205228933839e-07
512,multiprocessing,12,22300000,0.47123241424560547,3.0602649137735387,2.1131498396663923e-08
513,threading,13,22300000,16.207878589630127,3.0608954120105345,7.268106990865528e-07
514,multiprocessing,13,22300000,0.43791770935058594,3.060187346374147,1.963756544173031e-08
515,threading,14,22300000,16.33089303970337,3.0604766324916817,7.323270421391646e-07
516,multiprocessing,14,22300000,0.43299126625061035,3.06079508472425,1.94166487107897e-08
517,threading,15,22300000,16.246398210525513,3.0610309500177286,7.285380363464355e-07
518,multiprocessing,15,22300000,0.39287853240966797,3.0606088202605832,1.761787140850529e-08
519,threading,16,22300000,16.379796028137207,3.06090563340588,7.345200012617582e-07
520,multiprocessing,16,22300000,0.38298726081848145,3.0611538152653726,1.7174316628631454e-08
521,threading,17,22300000,16.233093976974487,3.061165998206398,7.279414339450443e-07
522,multiprocessing,17,22300000,0.3650791645050049,3.060911060941616,1.6371262982287214e-08
523,threading,18,22300000,16.22791862487793,3.061037976338442,7.277093553756919e-07
524,multiprocessing,18,22300000,0.4479176998138428,3.060560700523264,2.008599550734721e-08
525,threading,19,22300000,16.150034427642822,3.0609784753456877,7.242167904772566e-07
526,multiprocessing,19,22300000,0.555084228515625,3.0608228850242942,2.4891669440162556e-08
527,threading,20,22300000,15.397974729537964,3.061266094247197,6.904921403380253e-07
528,multiprocessing,20,22300000,0.5647296905517578,3.060902321621632,2.5324201370033983e-08
529,threading,21,22300000,16.316117763519287,3.0605611413717697,7.316644737004164e-07
530,multiprocessing,21,22300000,0.5505564212799072,3.060484788400069,2.468862875694651e-08
531,threading,22,22300000,16.41865086555481,3.060558673887586,7.36262370652682e-07
532,multiprocessing,22,22300000,0.5019910335540771,3.060837929676417,2.251080867955503e-08
533,threading,23,22300000,16.20348072052002,3.0610111626200753,7.266134852251129e-07
534,multiprocessing,23,22300000,0.5026876926422119,3.0607708431878526,2.2542048997408605e-08
535,threading,24,22300000,16.30659818649292,3.0609758718107365,7.312375868382476e-07
536,multiprocessing,24,22300000,0.48410797119140625,3.061048399714418,2.1708877631901627e-08
537,threading,25,22300000,16.341412782669067,3.0612716310044013,7.327987794918864e-07
538,multiprocessing,25,22300000,0.4895057678222656,3.0605406367927843,2.195093129247828e-08
539,threading,26,22300000,16.361387968063354,3.0605265583224863,7.336945277158454e-07
540,multiprocessing,26,22300000,0.4671902656555176,3.0605779956925585,2.0950236128050115e-08
541,threading,27,22300000,16.383068561553955,3.060427637606582,7.346667516391908e-07
542,multiprocessing,27,22300000,0.46956634521484375,3.060577729607093,2.1056786780934697e-08
543,threading,28,22300000,16.356994152069092,3.0607519054361956,7.334974956084794e-07
544,multiprocessing,28,22300000,0.43418383598327637,3.0610019365067545,1.9470127174137952e-08
545,threading,29,22300000,16.364720344543457,3.0605731113274377,7.3384396163872e-07
546,multiprocessing,29,22300000,0.4474189281463623,3.060837903002322,2.0063629064859296e-08
547,threading,30,22300000,16.26462697982788,3.0613482143039086,7.293554699474386e-07
548,multiprocessing,30,22300000,0.4576742649078369,3.0606246422793317,2.0523509637122733e-08
549,threading,1,33400000,6.590800046920776,3.060894901432618,1.9732934272217894e-07
550,multiprocessing,1,33400000,6.5936360359191895,3.060942957611124,1.9741425257243083e-07
551,sequential,1,33400000,6.617452621459961,3.061245554848709,1.981273239958072e-07
552,threading,2,33400000,24.415775299072266,3.0605608919632257,7.310112364991696e-07
553,multiprocessing,2,33400000,3.4081313610076904,3.0604413480583923,1.0203986110801468e-07
554,threading,3,33400000,23.04629635810852,3.060748869798624,6.900088729972611e-07
555,multiprocessing,3,33400000,2.3933322429656982,3.0606442684846153,7.165665398100893e-08
556,threading,4,33400000,24.46748447418213,3.0604659035672714,7.325594153946745e-07
557,multiprocessing,4,33400000,1.8275001049041748,3.0609341611013963,5.471557200311901e-08
558,threading,5,33400000,23.912520170211792,3.0608020658396917,7.159437176710117e-07
559,multiprocessing,5,33400000,1.474956750869751,3.0610732061144232,4.4160381762567396e-08
560,threading,6,33400000,23.98145866394043,3.0607451847736225,7.180077444293542e-07
561,multiprocessing,6,33400000,1.2505898475646973,3.0606901256813575,3.744280980732627e-08
562,threading,7,33400000,24.0391743183136,3.060900548295187,7.197357580333413e-07
563,multiprocessing,7,33400000,1.0856475830078125,3.061196286539135,3.250441865292852e-08
564,threading,8,33400000,23.97622799873352,3.0608403425034894,7.178511376866324e-07
565,multiprocessing,8,33400000,0.9683520793914795,3.0606246344535917,2.8992577227289805e-08
566,threading,9,33400000,24.41435742378235,3.0609615407355575,7.309687851431841e-07
567,multiprocessing,9,33400000,0.8566989898681641,3.060605636270264,2.5649670355334254e-08
568,threading,10,33400000,24.4768545627594,3.061207448211626,7.328399569688443e-07
569,multiprocessing,10,33400000,0.7793798446655273,3.060933867954701,2.3334725888189443e-08
570,threading,11,33400000,24.519251108169556,3.060552045478792,7.34109314615855e-07
571,multiprocessing,11,33400000,0.7112483978271484,3.0609123921384493,2.1294862210393666e-08
572,threading,12,33400000,24.410985946655273,3.0609941261603963,7.308678427142297e-07
573,multiprocessing,12,33400000,0.6624844074249268,3.0611518982795642,1.9834862497752298e-08
574,threading,13,33400000,24.403226375579834,3.0607249477056855,7.306355202269411e-07
575,multiprocessing,13,33400000,0.6384639739990234,3.060642277487497,1.9115687844282138e-08
576,threading,14,33400000,24.35907220840454,3.0604263974653656,7.293135391737886e-07
577,multiprocessing,14,33400000,0.6055121421813965,3.0609234369946345,1.8129106053335223e-08
578,threading,15,33400000,24.546698570251465,3.060680512500805,7.349310949177085e-07
579,multiprocessing,15,33400000,0.5547516345977783,3.06059504532204,1.6609330377178993e-08
580,threading,16,33400000,24.90512228012085,3.0608768394551307,7.456623437161931e-07
581,multiprocessing,16,33400000,0.5619330406188965,3.060735245915249,1.6824342533499896e-08
582,threading,17,33400000,24.93494725227356,3.0605529453965072,7.465553069542982e-07
583,multiprocessing,17,33400000,0.5195493698120117,3.060784326814617,1.5555370353653045e-08
584,threading,18,33400000,24.9884135723114,3.0611543447925236,7.481560949793833e-07
585,multiprocessing,18,33400000,0.6385667324066162,3.060957329897737,1.9118764443311863e-08
586,threading,19,33400000,24.835429191589355,3.0607925234671605,7.435757242990825e-07
587,multiprocessing,19,33400000,0.6062281131744385,3.0612923695628025,1.815054231061193e-08
588,threading,20,33400000,24.974433183670044,3.060729079715851,7.47737520469163e-07
589,multiprocessing,20,33400000,0.7426590919494629,3.060882465453978,2.2235302154175535e-08
590,threading,21,33400000,24.66942071914673,3.0604874425381214,7.386054107528961e-07
591,multiprocessing,21,33400000,0.760770320892334,3.060784618153065,2.277755451773455e-08
592,threading,22,33400000,24.726438283920288,3.060976596333822,7.403125234706673e-07
593,multiprocessing,22,33400000,0.7404122352600098,3.0602088449894884,2.2168030995808676e-08
594,threading,23,33400000,24.942650079727173,3.0608508894135156,7.467859305307537e-07
595,multiprocessing,23,33400000,0.726848840713501,3.0608380533967634,2.1761941338727573e-08
596,threading,24,33400000,24.748321294784546,3.0608116909734155,7.409677034366631e-07
597,multiprocessing,24,33400000,0.7044389247894287,3.0606849973913364,2.1090985772138584e-08
598,threading,25,33400000,24.626420497894287,3.060823684515953,7.373179789788709e-07
599,multiprocessing,25,33400000,0.6807460784912109,3.060749751627027,2.038161911650332e-08
600,threading,26,33400000,24.325371980667114,3.0606823192638064,7.283045503193747e-07
601,multiprocessing,26,33400000,0.6463785171508789,3.060663697556962,1.935265021409817e-08
602,threading,27,33400000,24.573272466659546,3.061271943833746,7.35726720558669e-07
603,multiprocessing,27,33400000,0.6605050563812256,3.060787390325299,1.9775600490455856e-08
604,threading,28,33400000,24.45870327949524,3.060905458884188,7.322965053741089e-07
605,multiprocessing,28,33400000,0.639446496963501,3.060531811497131,1.9145104699506017e-08
606,threading,29,33400000,24.55202007293701,3.061001639050693,7.350904213454196e-07
607,multiprocessing,29,33400000,0.6175234317779541,3.0608206184863462,1.8488725502333954e-08
608,threading,30,33400000,24.40735650062561,3.060697055274181,7.307591766654374e-07
609,multiprocessing,30,33400000,0.5909106731414795,3.060824511223367,1.769193632160118e-08
610,threading,1,33400000,6.749092102050781,3.0606311462293214,2.0206862580990363e-07
611,multiprocessing,1,33400000,6.5860841274261475,3.0608157323321747,1.9718814752772896e-07
612,sequential,1,33400000,6.787271976470947,3.060353149576422,2.0321173582248344e-07
613,threading,2,33400000,24.476168632507324,3.0606437295729556,7.328194201349499e-07
614,multiprocessing,2,33400000,3.3957037925720215,3.061070001005469,1.016677782207192e-07
615,threading,3,33400000,23.105291604995728,3.0608208200923466,6.917751977543631e-07
616,multiprocessing,3,33400000,2.3843955993652344,3.060421078774548,7.138908980135432e-08
617,threading,4,33400000,24.57188081741333,3.0609718542291935,7.356850544135727e-07
618,multiprocessing,4,33400000,1.8336353302001953,3.0607238590391987,5.489926138323938e-08
619,threading,5,33400000,24.24919319152832,3.0607659997271757,7.260237482493509e-07
620,multiprocessing,5,33400000,1.4763317108154297,3.0605035860407415,4.420154822800688e-08
621,threading,6,33400000,24.483649969100952,3.0608114712682797,7.330434122485315e-07
622,multiprocessing,6,33400000,1.2449815273284912,3.060792452746694,3.727489602779914e-08
623,threading,7,33400000,24.555502891540527,3.0607364742142034,7.351946973515127e-07
624,multiprocessing,7,33400000,1.0923047065734863,3.060579498372022,3.27037337297451e-08
625,threading,8,33400000,24.388006925582886,3.0607695098778938,7.301798480713439e-07
626,multiprocessing,8,33400000,0.9565634727478027,3.060704274556549,2.8639624932568944e-08
627,threading,9,33400000,24.50456142425537,3.060928846797156,7.336695037202207e-07
628,multiprocessing,9,33400000,0.8388960361480713,3.0606673066368253,2.511664778886441e-08
629,threading,10,33400000,24.207674026489258,3.0606997378064835,7.247806594757263e-07
630,multiprocessing,10,33400000,0.7709271907806396,3.0607099038380166,2.3081652418582026e-08
631,threading,11,33400000,24.027239561080933,3.0607201359084604,7.19378429972483e-07
632,multiprocessing,11,33400000,0.6961300373077393,3.0605872241467744,2.0842216685860456e-08
633,threading,12,33400000,24.235047101974487,3.0606033958623517,7.256002126339667e-07
634,multiprocessing,12,33400000,0.6594576835632324,3.061045227812521,1.974424202285127e-08
635,threading,13,33400000,24.461441040039062,3.060753336031325,7.323784742526666e-07
636,multiprocessing,13,33400000,0.6452202796936035,3.0608180896016046,1.9317972445916272e-08
637,threading,14,33400000,24.12208390235901,3.0608231988095116,7.222180809089523e-07
638,multiprocessing,14,33400000,0.6006619930267334,3.0604889726236593,1.7983892006788426e-08
639,threading,15,33400000,24.317543745040894,3.0605707712011987,7.280701720072123e-07
640,multiprocessing,15,33400000,0.5945746898651123,3.0609154380920964,1.7801637421111148e-08
641,threading,16,33400000,24.519277811050415,3.0608761818635797,7.341101141033059e-07
642,multiprocessing,16,33400000,0.5543203353881836,3.060706377069334,1.6596417227191127e-08
643,threading,17,33400000,24.573240041732788,3.06112251662031,7.357257497524787e-07
644,multiprocessing,17,33400000,0.533029317855835,3.0607895308707245,1.595896161245015e-08
645,threading,18,33400000,24.345890045166016,3.060721950780637,7.28918863627725e-07
646,multiprocessing,18,33400000,0.6278984546661377,3.0608199963612654,1.8799354930123884e-08
647,threading,19,33400000,24.433851718902588,3.0606957158374435,7.315524466737302e-07
648,multiprocessing,19,33400000,0.6683671474456787,3.060589328406872,2.0010992438493373e-08
649,threading,20,33400000,24.54423999786377,3.0606993298868543,7.348574849659811e-07
650,multiprocessing,20,33400000,0.7943596839904785,3.0609431069023376,2.3783224071571214e-08
651,threading,21,33400000,24.593271017074585,3.060719994180685,7.363254795531313e-07
652,multiprocessing,21,33400000,0.7912628650665283,3.0610687009824424,2.3690504942111626e-08
653,threading,22,33400000,24.54719352722168,3.0603349343282025,7.34945913988673e-07
654,multiprocessing,22,33400000,0.7065298557281494,3.0606154509270285,2.1153588494854773e-08
655,threading,23,33400000,24.515424251556396,3.0603417299938274,7.339947380705508e-07
656,multiprocessing,23,33400000,0.7099769115447998,3.06069526862728,2.125679375882634e-08
657,threading,24,33400000,24.69004988670349,3.0605090729494893,7.392230505001045e-07
658,multiprocessing,24,33400000,0.7151870727539062,3.060798418671955,2.141278660939839e-08
659,threading,25,33400000,24.623690843582153,3.0605533326327556,7.372362528018609e-07
660,multiprocessing,25,33400000,0.6727397441864014,3.060897603575121,2.014190850857489e-08
661,threading,26,33400000,24.45564889907837,3.060718170675113,7.322050568586338e-07
662,multiprocessing,26,33400000,0.6483561992645264,3.060756915456716,1.9411862253428934e-08
663,threading,27,33400000,24.516761302947998,3.0607308201692565,7.340347695493412e-07
664,multiprocessing,27,33400000,0.6292190551757812,3.0608153984066946,1.883889386753836e-08
665,threading,28,33400000,24.601404666900635,3.0608365451461084,7.36569002003013e-07
666,multiprocessing,28,33400000,0.6166431903839111,3.061108665182404,1.846237096957818e-08
667,threading,29,33400000,24.596477508544922,3.0608239140085494,7.364214822917642e-07
668,multiprocessing,29,33400000,0.6148154735565186,3.060514053249261,1.8407648908877803e-08
669,threading,30,33400000,24.507111310958862,3.060738748696847,7.337458476334988e-07
670,multiprocessing,30,33400000,0.6035857200622559,3.060860298164327,1.8071428744378918e-08
671,threading,1,33400000,6.6467671394348145,3.0610317033362238,1.9900500417469506e-07
672,multiprocessing,1,33400000,6.600217819213867,3.0607031881291653,1.97611311952511e-07
673,sequential,1,33400000,6.586236953735352,3.060679981442745,1.9719272316572908e-07
674,threading,2,33400000,24.472975730895996,3.060799038891974,7.327238242783233e-07
675,multiprocessing,2,33400000,3.44977068901062,3.06062959555433,1.0328654757516826e-07
676,threading,3,33400000,22.217369318008423,3.060089197540259,6.651906981439647e-07
677,multiprocessing,3,33400000,2.3839261531829834,3.0603660103834938,7.137503452643663e-08
678,threading,4,33400000,24.380815029144287,3.0605485612335883,7.299645218306673e-07
679,multiprocessing,4,33400000,1.8198096752166748,3.0610544822058556,5.448531961726571e-08
680,threading,5,33400000,23.81386661529541,3.0607428789086595,7.129900184220183e-07
681,multiprocessing,5,33400000,1.4886152744293213,3.060949972669966,4.4569319593692254e-08
682,threading,6,33400000,24.084718227386475,3.060362655085751,7.210993481253435e-07
683,multiprocessing,6,33400000,1.2426011562347412,3.0609538657612703,3.720362743217788e-08
684,threading,7,33400000,24.381023406982422,3.0608483846808077,7.299707606880964e-07
685,multiprocessing,7,33400000,1.087183952331543,3.0606676690175374,3.255041773447734e-08
686,threading,8,33400000,24.421568155288696,3.06088779829237,7.311846753080448e-07
687,multiprocessing,8,33400000,0.9670078754425049,3.0606533334489536,2.8952331600074995e-08
688,threading,9,33400000,23.8229341506958,3.0606377383669954,7.132615015178384e-07
689,multiprocessing,9,33400000,0.8390376567840576,3.0612206445387624,2.5120887927666395e-08
690,threading,10,33400000,24.33110761642456,3.0606637487171997,7.284762759408551e-07
691,multiprocessing,10,33400000,0.7954905033111572,3.06076737689948,2.3817080937459796e-08
692,threading,11,33400000,24.601681232452393,3.060916475525951,7.365772824087543e-07
693,multiprocessing,11,33400000,0.709219217300415,3.0606945188879617,2.1234108302407635e-08
694,threading,12,33400000,24.476298332214355,3.0611509398413492,7.328233033597112e-07
695,multiprocessing,12,33400000,0.6640589237213135,3.0607551936742685,1.988200370423094e-08
696,threading,13,33400000,24.27667546272278,3.0606934213780743,7.26846570740203e-07
697,multiprocessing,13,33400000,0.633958101272583,3.0608611773429977,1.8980781475227037e-08
698,threading,14,33400000,24.60446333885193,3.061086254658662,7.366605790075427e-07
699,multiprocessing,14,33400000,0.6145226955413818,3.061048941603517,1.839888310004137e-08
700,threading,15,33400000,24.560702800750732,3.060930466665524,7.3535038325601e-07
701,multiprocessing,15,33400000,0.5612213611602783,3.0605532211764586,1.6803034765277793e-08
702,threading,16,33400000,24.519840240478516,3.0605334728483005,7.3412695330774e-07
703,multiprocessing,16,33400000,0.534989595413208,3.061224204060555,1.6017652557281677e-08
704,threading,17,33400000,24.555399417877197,3.0605532083362075,7.351915993376407e-07
705,multiprocessing,17,33400000,0.5165150165557861,3.060694573572912,1.546452145376605e-08
706,threading,18,33400000,24.35459804534912,3.061045027730008,7.291795821960814e-07
707,multiprocessing,18,33400000,0.5871248245239258,3.0608590488981133,1.757858756059658e-08
708,threading,19,33400000,24.44324827194214,3.0606763801292542,7.3183378059707e-07
709,multiprocessing,19,33400000,0.6522762775421143,3.0609048790037283,1.9529229866530368e-08
710,threading,20,33400000,24.110236167907715,3.0610290914769616,7.218633583205903e-07
711,multiprocessing,20,33400000,0.7816822528839111,3.060907953597869,2.3403660265985362e-08
712,threading,21,33400000,24.555627584457397,3.060751999142246,7.351984306723772e-07
713,multiprocessing,21,33400000,0.7910366058349609,3.060799443957547,2.3683730713621584e-08
714,threading,22,33400000,24.295941829681396,3.060406521302581,7.274234080742933e-07
715,multiprocessing,22,33400000,0.7366690635681152,3.060852976431179,2.2055959987069317e-08
716,threading,23,33400000,24.569905996322632,3.060622346983325,7.356259280336118e-07
717,multiprocessing,23,33400000,0.7165663242340088,3.06059518130715,2.145408156389248e-08
718,threading,24,33400000,24.560503005981445,3.0606126495674406,7.353444013766899e-07
719,multiprocessing,24,33400000,0.6918647289276123,3.060420559953269,2.0714512842144082e-08
720,threading,25,33400000,24.501861095428467,3.060599133605526,7.335886555517505e-07
721,multiprocessing,25,33400000,0.6911983489990234,3.0604610481289143,2.069456134727615e-08
722,threading,26,33400000,24.44564723968506,3.061254915646419,7.319056059785946e-07
723,multiprocessing,26,33400000,0.6415843963623047,3.060801922988239,1.9209113663542056e-08
724,threading,27,33400000,24.03865098953247,3.0611322279626423,7.197200895069602e-07
725,multiprocessing,27,33400000,0.6281814575195312,3.060809905558468,1.8807828069447044e-08
726,threading,28,33400000,24.408039093017578,3.0606616201705488,7.307796135634006e-07
727,multiprocessing,28,33400000,0.6206285953521729,3.060910507260208,1.8581694471621942e-08
728,threading,29,33400000,24.583580493927002,3.0608954491799962,7.36035344129551e-07
729,multiprocessing,29,33400000,0.6057639122009277,3.0607372827297636,1.8136644077872088e-08
730,threading,30,33400000,23.83742380142212,3.0605903093773215,7.136953233958719e-07
731,multiprocessing,30,33400000,0.6030697822570801,3.060271510245568,1.8055981504702997e-08
732,threading,1,44500000,8.781365633010864,3.060686711406373,1.9733405916878348e-07
733,multiprocessing,1,44500000,8.79594612121582,3.060605390042543,1.9766171058911956e-07
734,sequential,1,44500000,8.699021339416504,3.060849958462106,1.9548362560486524e-07
735,threading,2,44500000,32.58141541481018,3.060710886629226,7.321666385350603e-07
